RespId,weight,Q29_1,voter_category
475681,1.0285,NA,always
476179,1.0285,NA,always
477064,1.0285,NA,always
472382,1.0286,NA,rarely/never
476104,1.0286,-1,rarely/never
472070,1.0296,-1,rarely/never
474336,1.0296,1,sporadic
470040,1.0308,NA,always
470159,1.0308,NA,sporadic
470609,1.0308,NA,always
471056,1.0308,NA,always
471156,1.0308,NA,always
471559,1.0308,1,sporadic
473026,1.0308,NA,sporadic
473698,1.0308,NA,sporadic
475146,1.0308,NA,always
475890,1.0308,NA,sporadic
475959,1.0308,NA,sporadic
477103,1.0308,NA,sporadic
475250,1.031,-1,rarely/never
470796,1.0313,NA,sporadic
471045,1.0313,NA,always
471231,1.0313,NA,always
473029,1.0313,NA,sporadic
476156,1.0316,NA,always
477318,1.0317,NA,always
474330,1.0321,NA,always
476080,1.0321,NA,sporadic
475749,1.0326,NA,sporadic
470803,1.0336,NA,always
470997,1.0336,NA,sporadic
471498,1.0336,NA,sporadic
472127,1.0336,NA,sporadic
475586,1.0336,NA,sporadic
481692,1.0336,NA,sporadic
485209,1.0336,1,sporadic
475515,1.0339,NA,sporadic
476797,1.0339,1,rarely/never
470364,1.0341,NA,sporadic
471286,1.0341,NA,always
471310,1.0341,NA,always
471358,1.0341,NA,sporadic
471426,1.0341,NA,always
472056,1.0341,NA,always
473280,1.0341,NA,always
473884,1.0341,NA,always
474729,1.0341,NA,sporadic
475410,1.0341,NA,always
476123,1.0341,NA,sporadic
476419,1.0341,NA,sporadic
476802,1.0341,NA,rarely/never
475480,1.0346,NA,sporadic
476828,1.0346,NA,always
472596,1.0348,NA,sporadic
471685,1.0352,NA,always
470409,1.0357,NA,sporadic
471160,1.0357,NA,sporadic
471783,1.0357,NA,sporadic
472262,1.0357,NA,sporadic
473407,1.0357,1,rarely/never
473584,1.0357,NA,always
473742,1.0357,NA,rarely/never
475454,1.0357,NA,sporadic
476655,1.0357,NA,sporadic
476897,1.0357,NA,sporadic
477452,1.0357,-1,rarely/never
474182,1.0361,NA,sporadic
475092,1.0361,1,rarely/never
476562,1.0361,NA,sporadic
476835,1.0361,NA,sporadic
470761,1.0374,NA,always
473208,1.0374,NA,always
474694,1.0374,NA,sporadic
474790,1.0374,-1,rarely/never
475242,1.0374,NA,always
471385,1.0382,NA,sporadic
474077,1.0386,NA,sporadic
472782,1.0388,-1,rarely/never
474875,1.0388,-1,rarely/never
475627,1.0388,-1,rarely/never
471626,1.0389,NA,sporadic
473861,1.039,NA,always
474780,1.039,NA,sporadic
475773,1.0401,NA,always
487622,1.0401,1,rarely/never
475818,1.0411,NA,always
472134,1.0427,-1,always
481756,1.0435,NA,sporadic
470698,1.0445,NA,always
471398,1.0445,NA,always
471526,1.0445,NA,always
471713,1.0445,NA,sporadic
473265,1.0445,NA,sporadic
474878,1.0445,NA,sporadic
474955,1.0445,NA,sporadic
486739,1.0445,NA,always
474848,1.0451,NA,sporadic
475152,1.0453,-1,sporadic
483562,1.0453,-1,sporadic
470088,1.0457,NA,sporadic
470174,1.0457,NA,rarely/never
472832,1.0457,NA,sporadic
473725,1.0457,NA,sporadic
474700,1.0457,NA,always
475126,1.0457,NA,always
475396,1.0457,NA,always
476478,1.0457,NA,always
476925,1.0457,NA,sporadic
474115,1.0458,-1,rarely/never
474242,1.0458,NA,sporadic
475451,1.0458,1,rarely/never
475789,1.0458,NA,always
476052,1.0458,NA,always
473730,1.0463,NA,always
475467,1.0463,-1,always
477340,1.0463,NA,always
487947,1.0463,-1,rarely/never
470781,1.0468,NA,rarely/never
473696,1.0468,NA,sporadic
474058,1.0468,NA,always
486577,1.0468,-1,rarely/never
471671,1.047,NA,sporadic
475633,1.047,-1,rarely/never
472491,1.0476,-1,rarely/never
474927,1.0476,-1,rarely/never
475184,1.0476,1,sporadic
476196,1.0476,NA,always
476221,1.0476,-1,always
477195,1.0476,NA,always
470112,1.0482,NA,rarely/never
471893,1.0482,NA,sporadic
475275,1.0484,NA,sporadic
477526,1.0484,NA,sporadic
472202,1.0493,NA,rarely/never
474046,1.0493,NA,sporadic
474690,1.0493,NA,rarely/never
476024,1.0498,NA,always
473449,1.0499,NA,sporadic
475235,1.0499,-1,rarely/never
471500,1.0505,NA,sporadic
471538,1.0505,NA,always
472563,1.0505,NA,sporadic
473177,1.0505,NA,sporadic
473967,1.0505,NA,sporadic
475104,1.0505,NA,always
475517,1.0505,NA,sporadic
475655,1.0505,NA,sporadic
476732,1.0505,NA,sporadic
477319,1.0505,NA,sporadic
473890,1.0507,-1,sporadic
485706,1.0507,NA,sporadic
471198,1.0515,-1,rarely/never
471257,1.0515,NA,sporadic
471410,1.0515,NA,always
471706,1.0515,NA,sporadic
471859,1.0515,NA,always
471897,1.0515,NA,always
471902,1.0515,NA,always
472048,1.0515,NA,always
472665,1.0515,1,sporadic
473341,1.0515,NA,always
474044,1.0515,NA,always
475089,1.0515,-1,sporadic
475408,1.0515,NA,always
476464,1.0515,NA,sporadic
480081,1.0515,NA,always
481895,1.0515,NA,always
483549,1.0515,NA,sporadic
472004,1.0525,NA,always
473254,1.0525,NA,always
475460,1.0525,-1,rarely/never
487861,1.0525,NA,sporadic
470243,1.0527,NA,always
472421,1.0527,1,rarely/never
473580,1.0527,NA,always
470343,1.0528,NA,sporadic
470037,1.0533,NA,sporadic
472454,1.0533,-1,sporadic
472502,1.0533,NA,always
472850,1.0533,NA,sporadic
472872,1.0533,NA,sporadic
476433,1.0533,NA,always
485974,1.0533,NA,always
470971,1.0537,-1,sporadic
472582,1.0537,-1,rarely/never
475441,1.0537,1,rarely/never
476952,1.0537,NA,always
487693,1.0537,NA,rarely/never
475157,1.054,1,rarely/never
475326,1.054,NA,rarely/never
475654,1.054,NA,rarely/never
476041,1.054,NA,rarely/never
476940,1.054,NA,always
470657,1.0547,NA,sporadic
471552,1.0547,-1,sporadic
472579,1.0547,NA,sporadic
472878,1.0547,NA,sporadic
473465,1.0547,NA,always
474411,1.0547,NA,sporadic
475316,1.0547,NA,sporadic
475457,1.0547,NA,sporadic
476351,1.0547,NA,sporadic
476748,1.0547,NA,sporadic
470880,1.0552,NA,always
471181,1.0552,NA,always
475320,1.0552,NA,sporadic
475438,1.0552,NA,sporadic
470641,1.0554,NA,always
472088,1.0554,NA,always
473338,1.0554,NA,sporadic
482945,1.0554,-1,sporadic
470102,1.0557,-1,rarely/never
470351,1.0557,NA,always
470821,1.0557,NA,sporadic
472967,1.0557,-1,rarely/never
487951,1.0557,NA,always
470034,1.056,NA,sporadic
470541,1.056,NA,sporadic
471318,1.056,NA,always
471660,1.056,NA,always
472328,1.056,NA,always
472653,1.056,-1,rarely/never
474863,1.056,NA,sporadic
470359,1.0567,NA,always
477040,1.0567,NA,sporadic
476930,1.057,-1,sporadic
470433,1.0583,NA,always
471147,1.0583,NA,always
471579,1.0583,NA,sporadic
472412,1.0583,NA,sporadic
472446,1.0583,NA,always
472567,1.0583,NA,sporadic
473060,1.0583,NA,rarely/never
473233,1.0583,NA,sporadic
474461,1.0583,NA,sporadic
474468,1.0583,NA,always
474595,1.0583,NA,always
475025,1.0583,NA,sporadic
475053,1.0583,NA,always
475056,1.0583,NA,always
475238,1.0583,NA,always
475597,1.0583,NA,sporadic
475675,1.0583,NA,always
476315,1.0583,NA,always
476403,1.0583,1,sporadic
485506,1.0583,NA,always
475294,1.0586,1,rarely/never
470562,1.0588,NA,always
471327,1.0588,NA,sporadic
470193,1.0591,NA,always
470558,1.0591,NA,always
470866,1.0591,NA,always
471036,1.0591,NA,always
471062,1.0591,NA,sporadic
471184,1.0591,NA,rarely/never
471511,1.0591,NA,always
472370,1.0591,NA,sporadic
472479,1.0591,NA,always
473889,1.0591,NA,always
473965,1.0591,NA,sporadic
474009,1.0591,NA,always
474365,1.0591,NA,always
476265,1.0591,NA,always
480009,1.0591,-1,rarely/never
480273,1.0591,NA,always
482431,1.0591,NA,always
470092,1.0594,-1,rarely/never
475073,1.0594,NA,rarely/never
473660,1.0609,NA,always
471683,1.0614,NA,sporadic
470267,1.0617,NA,sporadic
477098,1.0629,NA,sporadic
470345,1.063,NA,always
470530,1.063,NA,always
470782,1.063,NA,always
474567,1.063,NA,sporadic
476293,1.063,NA,always
476374,1.063,NA,sporadic
475079,1.0635,NA,sporadic
475465,1.0635,NA,rarely/never
475498,1.0635,NA,sporadic
481934,1.064,NA,rarely/never
485783,1.0652,NA,sporadic
485857,1.0658,-1,rarely/never
471357,1.0659,NA,sporadic
471598,1.0659,NA,sporadic
471687,1.0659,NA,always
474601,1.0659,NA,always
470559,1.0675,NA,sporadic
471213,1.0675,NA,sporadic
476291,1.0675,NA,sporadic
474872,1.0683,NA,always
475249,1.0683,-1,always
472036,1.0687,-1,rarely/never
470352,1.0688,NA,sporadic
470593,1.0688,NA,sporadic
471875,1.0688,NA,sporadic
473042,1.0688,NA,sporadic
474794,1.0688,NA,rarely/never
475015,1.0688,1,sporadic
477279,1.0688,NA,sporadic
477511,1.0688,1,rarely/never
472606,1.0689,-1,rarely/never
471203,1.0691,1,rarely/never
471415,1.0691,NA,sporadic
472169,1.0691,NA,sporadic
472466,1.0691,NA,always
470953,1.0695,NA,always
472531,1.0695,NA,always
472707,1.0695,NA,sporadic
474530,1.0695,NA,sporadic
471466,1.0697,NA,always
471752,1.07,NA,always
475423,1.07,NA,always
475977,1.07,1,sporadic
487182,1.07,NA,sporadic
474926,1.0713,NA,sporadic
473718,1.0718,NA,sporadic
488263,1.0719,1,rarely/never
473078,1.0723,NA,sporadic
473651,1.0723,NA,sporadic
475163,1.0723,NA,sporadic
475187,1.0723,1,rarely/never
475229,1.0723,NA,rarely/never
475419,1.0723,NA,rarely/never
475482,1.0723,1,sporadic
476368,1.0723,NA,always
477100,1.0723,NA,always
475290,1.0724,NA,sporadic
470825,1.073,NA,sporadic
471658,1.073,NA,sporadic
471795,1.073,NA,always
472313,1.073,NA,sporadic
472480,1.073,NA,rarely/never
472571,1.073,NA,sporadic
473318,1.073,NA,sporadic
473801,1.073,NA,sporadic
474298,1.073,NA,rarely/never
474980,1.073,NA,rarely/never
475094,1.073,NA,sporadic
475430,1.073,NA,always
475442,1.073,NA,sporadic
476035,1.073,NA,sporadic
476604,1.073,NA,rarely/never
477249,1.073,NA,sporadic
477302,1.073,NA,sporadic
477578,1.073,NA,sporadic
477579,1.073,NA,sporadic
475054,1.0734,NA,rarely/never
476259,1.0734,-1,rarely/never
470049,1.0735,1,sporadic
475313,1.0741,NA,always
475615,1.0742,NA,sporadic
475986,1.0742,NA,sporadic
476131,1.0742,-1,always
476318,1.0742,-1,rarely/never
471920,1.0745,-1,rarely/never
473668,1.0749,-1,sporadic
473699,1.0749,NA,always
474170,1.0749,NA,sporadic
471661,1.0754,1,rarely/never
473142,1.0754,NA,sporadic
473598,1.0754,-1,rarely/never
475950,1.0754,-1,sporadic
476386,1.0754,-1,rarely/never
474978,1.0755,NA,always
481672,1.0755,NA,always
474477,1.0757,NA,always
471065,1.0762,1,sporadic
472374,1.0762,NA,always
474107,1.0762,NA,always
474002,1.0765,NA,sporadic
474945,1.0765,NA,always
470414,1.0767,NA,always
470461,1.0767,1,sporadic
470507,1.0767,NA,always
470687,1.0767,NA,always
470719,1.0767,NA,always
470745,1.0767,NA,sporadic
471144,1.0767,NA,rarely/never
471642,1.0767,NA,sporadic
472084,1.0767,NA,always
472085,1.0767,NA,sporadic
472232,1.0767,NA,always
472472,1.0767,NA,sporadic
472718,1.0767,NA,always
472996,1.0767,1,rarely/never
473491,1.0767,NA,sporadic
473571,1.0767,NA,sporadic
474184,1.0767,NA,sporadic
474314,1.0767,NA,sporadic
474347,1.0767,NA,sporadic
474447,1.0767,NA,always
474591,1.0767,NA,sporadic
475366,1.0767,NA,sporadic
475447,1.0767,NA,always
475551,1.0767,NA,sporadic
476272,1.0767,NA,rarely/never
476372,1.0767,1,rarely/never
476579,1.0767,NA,sporadic
477035,1.0767,-1,sporadic
477039,1.0767,NA,sporadic
483555,1.0767,-1,rarely/never
471548,1.0772,NA,always
472497,1.0772,NA,always
472744,1.0772,NA,always
472985,1.0772,NA,sporadic
473409,1.0772,NA,rarely/never
473937,1.0772,NA,sporadic
476631,1.0777,1,rarely/never
471982,1.0779,NA,sporadic
472387,1.0779,1,rarely/never
473724,1.0779,NA,sporadic
475239,1.0779,NA,rarely/never
477516,1.0779,NA,sporadic
471975,1.0781,NA,sporadic
470168,1.0783,NA,sporadic
471831,1.0783,NA,always
476424,1.0783,-1,rarely/never
476684,1.079,NA,always
475969,1.0798,NA,rarely/never
472096,1.0801,NA,rarely/never
475343,1.0801,NA,rarely/never
475707,1.0801,NA,rarely/never
475798,1.0801,NA,always
476217,1.0801,NA,always
476790,1.0801,NA,always
477533,1.0801,NA,rarely/never
471051,1.0808,NA,sporadic
471719,1.0808,NA,sporadic
472987,1.0808,NA,sporadic
473920,1.0808,NA,sporadic
473998,1.0808,NA,always
474196,1.0808,-1,sporadic
474937,1.0808,NA,sporadic
475018,1.0808,NA,rarely/never
475741,1.0808,1,rarely/never
475902,1.0808,NA,always
477145,1.0808,-1,rarely/never
473183,1.0809,-1,sporadic
472135,1.0811,NA,sporadic
472637,1.0817,NA,sporadic
473162,1.0817,1,sporadic
477395,1.0817,NA,always
470980,1.0822,NA,sporadic
473436,1.0822,NA,always
474228,1.0822,NA,sporadic
474362,1.0822,NA,sporadic
477075,1.0822,NA,always
480053,1.0822,NA,sporadic
472121,1.0825,-1,sporadic
474697,1.0825,NA,sporadic
486812,1.0827,NA,sporadic
473363,1.0833,NA,always
476708,1.0834,NA,always
470654,1.0835,NA,sporadic
473827,1.0835,-1,rarely/never
475688,1.0835,-1,always
476636,1.0835,NA,always
470946,1.0839,NA,sporadic
471472,1.0839,-1,rarely/never
474607,1.0839,NA,sporadic
470074,1.0841,NA,always
471342,1.0841,NA,sporadic
471508,1.0841,NA,sporadic
472682,1.0841,NA,sporadic
477592,1.0841,-1,rarely/never
483589,1.0841,NA,sporadic
470003,1.0844,NA,sporadic
470317,1.0844,NA,sporadic
470427,1.0844,NA,sporadic
470436,1.0844,NA,sporadic
471026,1.0844,NA,sporadic
471485,1.0844,NA,sporadic
472527,1.0844,NA,always
472548,1.0844,NA,sporadic
472604,1.0844,NA,rarely/never
472673,1.0844,NA,sporadic
472823,1.0844,NA,always
474216,1.0844,NA,always
474275,1.0844,NA,always
474626,1.0844,NA,sporadic
475459,1.0844,NA,always
476286,1.0844,NA,sporadic
477177,1.0844,NA,rarely/never
488107,1.0844,NA,always
476469,1.0849,-1,rarely/never
470800,1.085,NA,sporadic
470948,1.085,-1,rarely/never
471234,1.085,NA,always
471802,1.085,NA,sporadic
472281,1.085,NA,sporadic
475286,1.085,NA,sporadic
486458,1.085,1,rarely/never
474859,1.0852,NA,sporadic
485065,1.0856,1,rarely/never
477345,1.0861,NA,sporadic
486368,1.0861,NA,always
483656,1.0862,NA,sporadic
472197,1.0863,NA,sporadic
472909,1.0868,1,rarely/never
473583,1.0868,NA,sporadic
474210,1.0868,1,rarely/never
475701,1.0868,NA,always
480693,1.0868,NA,sporadic
485547,1.0868,-1,rarely/never
472902,1.0872,-1,sporadic
470659,1.0881,NA,sporadic
474103,1.0881,-1,sporadic
475731,1.0884,NA,always
474985,1.0887,-1,sporadic
476133,1.0887,NA,sporadic
476180,1.0887,-1,rarely/never
473365,1.0891,-1,rarely/never
473160,1.0893,-1,sporadic
485758,1.0893,NA,always
473723,1.0894,-1,rarely/never
474542,1.0894,1,rarely/never
477638,1.0894,NA,sporadic
483015,1.0894,-1,rarely/never
474272,1.09,-1,rarely/never
473041,1.0904,NA,sporadic
474965,1.0904,-1,always
476594,1.0911,NA,sporadic
477020,1.0928,NA,sporadic
487957,1.0928,-1,always
474307,1.0932,NA,sporadic
476134,1.0932,-1,sporadic
470106,1.0936,NA,rarely/never
472304,1.0936,NA,always
477251,1.0936,NA,sporadic
477535,1.0936,-1,rarely/never
470126,1.0943,NA,always
470434,1.0943,NA,sporadic
470523,1.0943,-1,rarely/never
470557,1.0943,NA,always
471092,1.0943,NA,always
471653,1.0943,NA,sporadic
471797,1.0943,NA,sporadic
472144,1.0943,NA,always
476421,1.0943,NA,always
472608,1.0951,NA,sporadic
476555,1.0951,NA,always
477464,1.0951,NA,rarely/never
470322,1.0953,NA,sporadic
471280,1.0956,NA,always
472656,1.0956,NA,always
474515,1.0956,NA,always
476973,1.0956,NA,sporadic
477278,1.0956,NA,sporadic
471521,1.0958,-1,sporadic
470067,1.0966,NA,sporadic
471117,1.0966,NA,sporadic
473983,1.0966,NA,sporadic
475569,1.0966,NA,rarely/never
470072,1.0976,NA,always
472309,1.0976,NA,always
472410,1.0976,NA,sporadic
470591,1.0977,NA,sporadic
475067,1.1002,-1,rarely/never
475174,1.1002,NA,always
475469,1.1002,NA,sporadic
476198,1.1002,NA,rarely/never
470653,1.1005,NA,rarely/never
476159,1.1013,-1,rarely/never
471944,1.1015,NA,sporadic
471263,1.1025,NA,always
474337,1.1025,NA,always
474612,1.1025,NA,sporadic
470137,1.1027,1,rarely/never
473875,1.1027,NA,sporadic
474443,1.1027,1,rarely/never
477482,1.1027,NA,sporadic
480614,1.1027,NA,always
470025,1.103,NA,always
470293,1.103,NA,always
471125,1.103,NA,sporadic
471542,1.103,NA,always
471707,1.103,NA,sporadic
472045,1.103,NA,always
472110,1.103,NA,rarely/never
476928,1.103,NA,sporadic
477283,1.103,NA,always
477304,1.103,NA,rarely/never
477402,1.103,NA,sporadic
477439,1.103,NA,rarely/never
484371,1.103,NA,always
472053,1.1037,NA,sporadic
474266,1.1037,NA,rarely/never
474439,1.1037,-1,rarely/never
476791,1.1037,1,sporadic
477149,1.1037,NA,sporadic
481394,1.1037,NA,sporadic
474306,1.104,NA,always
470184,1.1045,NA,sporadic
470371,1.1045,NA,sporadic
471462,1.1045,NA,sporadic
471794,1.1045,NA,sporadic
473362,1.1045,NA,sporadic
474382,1.1045,NA,sporadic
475078,1.1045,NA,sporadic
475974,1.1045,NA,sporadic
470744,1.1049,NA,always
472848,1.1049,1,rarely/never
474193,1.1049,NA,always
474868,1.1049,-1,rarely/never
475512,1.1049,NA,sporadic
475001,1.1053,NA,sporadic
471077,1.107,NA,sporadic
474057,1.107,-1,rarely/never
476016,1.107,NA,sporadic
486589,1.107,-1,rarely/never
470739,1.1085,NA,sporadic
471835,1.1089,NA,sporadic
470051,1.1106,-1,rarely/never
470472,1.1106,NA,sporadic
470804,1.1106,NA,sporadic
471182,1.1106,1,rarely/never
471646,1.1106,NA,sporadic
473240,1.1106,1,rarely/never
477567,1.1106,-1,always
471425,1.1109,1,rarely/never
472829,1.1109,NA,always
473789,1.1109,NA,sporadic
475844,1.1109,NA,sporadic
476605,1.1109,NA,sporadic
481608,1.1109,NA,rarely/never
473321,1.1111,NA,always
474276,1.1131,-1,rarely/never
474994,1.1141,-1,rarely/never
473613,1.115,-1,always
474658,1.115,NA,always
470437,1.1157,NA,always
471078,1.1157,NA,always
473700,1.1158,1,rarely/never
475172,1.1161,-1,sporadic
472137,1.1166,NA,sporadic
472591,1.1166,NA,sporadic
472796,1.1166,NA,sporadic
474209,1.1166,NA,rarely/never
474212,1.1166,NA,always
476230,1.1166,NA,sporadic
476738,1.1166,NA,sporadic
476739,1.1166,NA,sporadic
476905,1.1166,NA,sporadic
476982,1.1166,-1,rarely/never
472203,1.1168,1,rarely/never
488224,1.1168,-1,rarely/never
471514,1.1171,NA,always
471596,1.1171,NA,always
474339,1.1171,NA,sporadic
476093,1.1171,-1,rarely/never
476846,1.1171,NA,sporadic
477045,1.1171,-1,rarely/never
476018,1.1172,-1,rarely/never
473451,1.1177,NA,always
474890,1.1177,-1,always
470993,1.1183,-1,rarely/never
486095,1.1183,-1,sporadic
474910,1.1185,NA,sporadic
475554,1.1185,NA,rarely/never
476597,1.1185,NA,always
477210,1.1185,NA,rarely/never
473222,1.1189,NA,rarely/never
473988,1.1189,NA,sporadic
475567,1.1189,-1,sporadic
473261,1.1192,NA,sporadic
481437,1.1192,-1,sporadic
474999,1.1193,-1,rarely/never
475810,1.1193,NA,always
472132,1.1198,NA,sporadic
473770,1.1198,NA,sporadic
473799,1.1198,-1,sporadic
473979,1.1198,NA,always
476811,1.1198,-1,rarely/never
477649,1.1198,NA,sporadic
482726,1.1198,NA,always
472544,1.1216,NA,rarely/never
472054,1.1222,NA,always
470164,1.1235,NA,always
470527,1.1235,NA,always
471390,1.1235,NA,always
471497,1.1235,NA,always
471666,1.1235,NA,always
472130,1.1235,NA,sporadic
473020,1.1235,NA,always
473849,1.1235,NA,always
474363,1.1235,NA,always
476173,1.1235,NA,always
476810,1.1235,NA,rarely/never
471453,1.1237,NA,sporadic
470354,1.1241,NA,sporadic
471774,1.1241,NA,always
472220,1.1241,NA,sporadic
473542,1.1241,NA,sporadic
473857,1.1241,-1,rarely/never
476070,1.1241,NA,sporadic
471910,1.1247,NA,sporadic
474856,1.1247,1,rarely/never
475979,1.1247,NA,sporadic
475115,1.1248,-1,rarely/never
475910,1.1248,-1,rarely/never
476539,1.1253,1,sporadic
472724,1.126,-1,rarely/never
473993,1.126,NA,sporadic
475475,1.1268,1,rarely/never
476658,1.1268,-1,sporadic
486675,1.1268,NA,rarely/never
476324,1.1272,1,rarely/never
470756,1.1276,NA,always
473402,1.1276,NA,sporadic
474054,1.1276,-1,rarely/never
477268,1.1276,-1,rarely/never
477441,1.1276,1,rarely/never
475719,1.1287,NA,always
470499,1.1292,NA,sporadic
471811,1.1292,NA,always
473603,1.1292,NA,sporadic
474816,1.1295,-1,rarely/never
474896,1.1295,NA,always
474984,1.1295,NA,always
475968,1.1295,NA,sporadic
480863,1.1295,NA,rarely/never
475558,1.13,NA,rarely/never
471725,1.1303,NA,sporadic
472214,1.1303,-1,sporadic
476561,1.1303,-1,rarely/never
475518,1.1305,NA,sporadic
473426,1.1322,NA,sporadic
473763,1.1322,NA,always
475378,1.1322,-1,rarely/never
477547,1.1344,-1,rarely/never
486140,1.1344,NA,always
486573,1.1344,1,rarely/never
473178,1.1352,-1,rarely/never
473818,1.1352,-1,rarely/never
474078,1.1352,NA,sporadic
475216,1.1352,-1,rarely/never
475311,1.1352,-1,rarely/never
476956,1.1352,NA,sporadic
481170,1.1352,1,rarely/never
473713,1.1354,NA,sporadic
474125,1.1354,-1,rarely/never
474142,1.1354,NA,sporadic
474554,1.1354,NA,sporadic
481227,1.1354,NA,sporadic
474667,1.1355,-1,rarely/never
475936,1.1355,-1,rarely/never
484692,1.1355,-1,rarely/never
472447,1.1357,NA,sporadic
476685,1.1365,-1,rarely/never
473202,1.1368,1,rarely/never
475231,1.1368,NA,sporadic
473719,1.1371,-1,rarely/never
475096,1.1371,-1,always
476030,1.1371,NA,always
476045,1.1371,NA,rarely/never
475161,1.1374,NA,always
475548,1.1374,1,rarely/never
475937,1.1374,NA,always
476664,1.1374,-1,rarely/never
476934,1.1374,NA,always
470838,1.1378,NA,sporadic
470372,1.1379,-1,sporadic
472747,1.1379,-1,rarely/never
475012,1.1379,NA,sporadic
475050,1.1379,1,sporadic
476242,1.1379,1,sporadic
477639,1.1379,NA,rarely/never
472314,1.1382,NA,sporadic
472436,1.1382,NA,sporadic
473221,1.1382,NA,rarely/never
474766,1.1382,-1,rarely/never
476967,1.1382,NA,sporadic
474788,1.1399,-1,always
472680,1.1422,-1,rarely/never
470521,1.143,NA,always
471718,1.143,NA,sporadic
474188,1.143,1,rarely/never
474572,1.143,NA,always
476599,1.143,NA,sporadic
481123,1.143,NA,always
473798,1.1433,NA,sporadic
476911,1.1433,NA,sporadic
476769,1.1436,1,rarely/never
477236,1.1436,-1,rarely/never
471740,1.144,-1,sporadic
470968,1.1441,NA,always
473577,1.1441,NA,always
477054,1.1441,NA,always
485470,1.1441,NA,always
470979,1.1444,-1,rarely/never
471896,1.1444,-1,rarely/never
472368,1.1444,-1,rarely/never
474370,1.1444,-1,sporadic
482432,1.1444,-1,sporadic
483880,1.1444,NA,sporadic
477157,1.1448,-1,rarely/never
484715,1.1448,-1,rarely/never
471235,1.145,NA,always
473381,1.145,NA,rarely/never
473049,1.1452,1,rarely/never
471366,1.1453,NA,always
473367,1.1453,1,always
475686,1.1453,-1,sporadic
486162,1.1453,NA,sporadic
470684,1.1454,NA,always
470822,1.1454,NA,sporadic
470855,1.1454,NA,always
471243,1.1454,NA,always
471697,1.1454,NA,always
476800,1.1454,NA,sporadic
476830,1.1454,NA,always
472411,1.1458,NA,sporadic
472808,1.1458,NA,sporadic
475382,1.1458,NA,sporadic
471311,1.1464,-1,rarely/never
472898,1.1469,-1,rarely/never
471926,1.1476,-1,sporadic
474029,1.1476,NA,sporadic
475538,1.1476,NA,always
475505,1.1484,NA,sporadic
488266,1.149,NA,always
473563,1.1491,NA,rarely/never
476112,1.1491,NA,rarely/never
470612,1.1496,NA,always
471040,1.1496,NA,sporadic
472459,1.1496,NA,always
473953,1.1496,NA,always
475879,1.1496,NA,rarely/never
476117,1.1496,NA,always
476385,1.1496,NA,sporadic
473466,1.1497,NA,sporadic
470180,1.1512,NA,sporadic
470394,1.1512,NA,always
470519,1.1512,NA,always
470786,1.1512,NA,always
470923,1.1512,NA,sporadic
471901,1.1512,NA,always
472221,1.1512,NA,always
472405,1.1512,NA,always
472959,1.1512,NA,sporadic
474529,1.1512,NA,always
480010,1.1512,NA,always
471654,1.1547,-1,rarely/never
470356,1.1564,NA,always
473339,1.1564,NA,sporadic
471773,1.1588,1,rarely/never
470497,1.159,NA,sporadic
473862,1.159,NA,sporadic
474646,1.159,-1,rarely/never
473578,1.1596,NA,sporadic
470344,1.1615,NA,rarely/never
473112,1.1618,NA,sporadic
476759,1.1618,NA,always
477117,1.1618,NA,sporadic
476345,1.1619,1,rarely/never
485226,1.1619,NA,sporadic
472284,1.1621,NA,sporadic
473589,1.1621,NA,sporadic
474422,1.1621,NA,always
474472,1.1621,NA,sporadic
475035,1.1621,NA,sporadic
475281,1.1621,NA,sporadic
476245,1.1621,NA,rarely/never
476529,1.1621,NA,sporadic
475606,1.1624,NA,sporadic
477584,1.1629,NA,sporadic
473525,1.1641,NA,rarely/never
477189,1.1641,NA,sporadic
470011,1.1653,NA,always
470172,1.1653,NA,always
471463,1.1653,NA,always
471768,1.1653,NA,sporadic
471789,1.1653,NA,always
472021,1.1653,NA,always
472593,1.1653,NA,sporadic
473087,1.1653,NA,sporadic
473754,1.1653,NA,sporadic
474714,1.1653,NA,always
475293,1.1659,NA,sporadic
470090,1.1668,-1,rarely/never
470580,1.1668,NA,sporadic
471729,1.1668,-1,rarely/never
472936,1.1668,NA,sporadic
473309,1.1668,NA,sporadic
473678,1.1668,NA,always
473687,1.1668,NA,sporadic
475899,1.1668,NA,rarely/never
476064,1.1668,-1,rarely/never
476267,1.1668,-1,rarely/never
477171,1.1668,NA,sporadic
480620,1.1668,-1,rarely/never
473842,1.167,-1,rarely/never
471578,1.1676,NA,sporadic
476326,1.1676,NA,sporadic
472198,1.1685,-1,rarely/never
472923,1.1685,1,rarely/never
473966,1.1685,NA,sporadic
477232,1.1685,NA,sporadic
485571,1.1685,1,sporadic
476720,1.1687,1,rarely/never
472283,1.1689,NA,sporadic
472554,1.169,NA,rarely/never
476576,1.169,NA,sporadic
477548,1.1691,-1,sporadic
481494,1.1693,NA,sporadic
472299,1.1694,1,rarely/never
473225,1.1694,NA,always
471748,1.1696,NA,sporadic
476691,1.1696,NA,sporadic
477017,1.1696,1,sporadic
477293,1.1696,NA,sporadic
482700,1.1696,NA,sporadic
470643,1.1699,NA,always
470678,1.1699,NA,always
471084,1.1699,NA,sporadic
475954,1.1699,NA,sporadic
486863,1.1699,NA,sporadic
477618,1.1712,-1,always
471197,1.1715,NA,sporadic
472443,1.1715,NA,rarely/never
